epoch,accuracy,loss,val_accuracy,val_loss
50,0.7349268198013306,0.7503977417945862,0.760576605796814,0.6695610284805298
51,0.7369306087493896,0.7501291632652283,0.7690379023551941,0.6859707832336426
52,0.7347837090492249,0.7522860169410706,0.7543089985847473,0.6770411729812622
53,0.7406877279281616,0.7362200021743774,0.7746787667274475,0.6456143260002136
54,0.7388628721237183,0.7388848066329956,0.776559054851532,0.65123051404953
55,0.7394711375236511,0.7388782501220703,0.7919147610664368,0.6177176833152771
56,0.7427988648414612,0.7319060564041138,0.788780927658081,0.6049644947052002
57,0.7367159128189087,0.7361077666282654,0.761203408241272,0.6636599898338318
58,0.7391848564147949,0.7301799654960632,0.7392666935920715,0.7582936882972717
59,0.746055006980896,0.7190619111061096,0.7637104392051697,0.6617867350578308
60,0.743872344493866,0.7251351475715637,0.7916013598442078,0.6125435829162598
61,0.7458045482635498,0.7190864086151123,0.7953619360923767,0.5975744724273682
62,0.7443017363548279,0.7186834216117859,0.7778126001358032,0.6356043815612793
63,0.7509929537773132,0.7041510939598083,0.8003760576248169,0.5834078192710876
64,0.7521021962165833,0.7070791721343994,0.7843936085700989,0.5878495573997498
65,0.750742495059967,0.7052722573280334,0.796615481376648,0.5726354122161865
66,0.75360506772995,0.7002736926078796,0.7326856851577759,0.7108674049377441
67,0.7494185566902161,0.7014675140380859,0.793168306350708,0.5874989032745361
68,0.7504204511642456,0.7020269632339478,0.7847070097923279,0.6099843382835388
69,0.7524600028991699,0.6985339522361755,0.8022563457489014,0.5813301205635071
70,0.7550005316734314,0.693146288394928,0.8104042410850525,0.5478311777114868
71,0.7568612098693848,0.6883413791656494,0.8025697469711304,0.5636328458786011
72,0.7545353770256042,0.6903901696205139,0.8104042410850525,0.5424054265022278
73,0.7583282589912415,0.6826469898223877,0.7912880182266235,0.6047208905220032
74,0.7582566738128662,0.6790878176689148,0.7934816479682922,0.5970810651779175
75,0.7568254470825195,0.6791802048683167,0.792854905128479,0.5939421057701111
76,0.7615844011306763,0.6777991652488708,0.7778126001358032,0.6045498847961426
77,0.7587218880653381,0.6800168752670288,0.8000626564025879,0.5595601797103882
78,0.7626936435699463,0.6745059490203857,0.7959887385368347,0.583110511302948
79,0.7584356069564819,0.6752340197563171,0.7897210717201233,0.6155347228050232
80,0.7602962851524353,0.6778546571731567,0.7878407835960388,0.6084991097450256
81,0.7592228055000305,0.6757391691207886,0.7897210717201233,0.5957115292549133
82,0.7616202235221863,0.6707018613815308,0.7721717357635498,0.6197526454925537
83,0.7596521973609924,0.6725794672966003,0.812597930431366,0.5462430119514465
84,0.7611908316612244,0.671433687210083,0.7646505832672119,0.6287554502487183
85,0.7658782601356506,0.660671591758728,0.796928882598877,0.5662588477134705
86,0.7634093165397644,0.6654696464538574,0.7499216794967651,0.6899473071098328
87,0.7635882496833801,0.6659993529319763,0.8031964898109436,0.5687291026115417
88,0.7634809017181396,0.6622966527938843,0.8078972101211548,0.5473564863204956
89,0.7671306133270264,0.6541603803634644,0.808837354183197,0.5381783843040466
90,0.7659856081008911,0.6549642086029053,0.7853337526321411,0.5980764627456665
91,0.7670232653617859,0.6524466276168823,0.8135380744934082,0.5426905155181885
92,0.7686692476272583,0.6474950313568115,0.8157317638397217,0.5350180268287659
93,0.7696353793144226,0.6469932198524475,0.796302080154419,0.5934334993362427
94,0.7670948505401611,0.6501852869987488,0.7978690266609192,0.5711549520492554
95,0.7670590877532959,0.648318886756897,0.8060169219970703,0.5854148864746094
96,0.7720327973365784,0.639447808265686,0.8053901791572571,0.5430371165275574
97,0.7732493877410889,0.6407247185707092,0.8044500350952148,0.563137412071228
98,0.7714244723320007,0.6373838186264038,0.796615481376648,0.5930099487304688
99,0.7679893970489502,0.6473942399024963,0.7831400632858276,0.5942233800888062
