epoch,accuracy,loss,val_accuracy,val_loss
47,0.8121780753135681,0.5453812479972839,0.7774991989135742,0.6677755117416382
48,0.8095827698707581,0.5401639342308044,0.7511751651763916,0.7090281248092651
49,0.8120982050895691,0.5346181392669678,0.8038232326507568,0.6078233122825623
50,0.8160111904144287,0.5247879028320312,0.7831400632858276,0.6288807988166809
51,0.8194050788879395,0.5200324654579163,0.7696647047996521,0.681933581829071
52,0.816250741481781,0.5242428183555603,0.7884675860404968,0.6204870343208313
53,0.8185266256332397,0.5221772193908691,0.8044500350952148,0.6197859048843384
54,0.8192453384399414,0.5168482065200806,0.7847070097923279,0.6233447790145874
55,0.8187263011932373,0.5178679823875427,0.7615167498588562,0.6908958554267883
56,0.8206028938293457,0.5122027397155762,0.7878407835960388,0.6564735770225525
57,0.8182072043418884,0.5173240900039673,0.7850203514099121,0.6470792889595032
58,0.8255140781402588,0.497424453496933,0.812911331653595,0.5774455666542053
59,0.8213216066360474,0.5061095952987671,0.7906612157821655,0.6645655632019043
60,0.8237172961235046,0.4973968267440796,0.8057035207748413,0.590106189250946
61,0.8254741430282593,0.4958449900150299,0.7853337526321411,0.6422227621078491
62,0.8273507952690125,0.4921165406703949,0.757129430770874,0.7117007374763489
63,0.8268316984176636,0.4897460639476776,0.8078972101211548,0.616549015045166
64,0.8268316984176636,0.4875781834125519,0.7793794870376587,0.6494476795196533
65,0.8237572312355042,0.4934711754322052,0.8019429445266724,0.6165621280670166
66,0.8291874527931213,0.4822031259536743,0.7828267216682434,0.6565079092979431
67,0.8324216604232788,0.47723445296287537,0.8066436648368835,0.6056549549102783
68,0.8324615955352783,0.4773734211921692,0.8082106113433838,0.5766568779945374
69,0.8342183828353882,0.47609809041023254,0.7405202388763428,0.8121419548988342
70,0.8319424986839294,0.47637349367141724,0.7815731763839722,0.6391075849533081
71,0.8334198594093323,0.47128841280937195,0.812911331653595,0.593012273311615
72,0.8336993455886841,0.46765315532684326,0.7881541848182678,0.6277193427085876
73,0.8316630125045776,0.47385573387145996,0.7878407835960388,0.705010175704956
74,0.8384507894515991,0.4611890912055969,0.7934816479682922,0.5970413088798523
75,0.8384907245635986,0.4611138105392456,0.793168306350708,0.6182191371917725
76,0.8340587019920349,0.4678954780101776,0.8006894588470459,0.6133688688278198
77,0.8364144563674927,0.46096813678741455,0.7856471538543701,0.6993523836135864
78,0.8366140723228455,0.4625728130340576,0.8207458257675171,0.5612000226974487
79,0.8360550999641418,0.4625939726829529,0.8041366338729858,0.608799397945404
80,0.8393691182136536,0.4536145031452179,0.8154183626174927,0.5852999687194824
81,0.8390097618103027,0.45303159952163696,0.8072704672813416,0.6267499327659607
82,0.8426432609558105,0.4465589225292206,0.7872140407562256,0.6221117973327637
83,0.8417648077011108,0.4492541253566742,0.8160451054573059,0.5831744074821472
84,0.8429626822471619,0.4481509327888489,0.8069570660591125,0.5858007669448853
85,0.8444001078605652,0.43995681405067444,0.7659041285514832,0.6635744571685791
86,0.8442004323005676,0.44004228711128235,0.792854905128479,0.628782331943512
87,0.8467957973480225,0.4325251579284668,0.7712315917015076,0.6524049639701843
88,0.8487123250961304,0.4315086007118225,0.7956753373146057,0.5994214415550232
89,0.8430824279785156,0.44027531147003174,0.828266978263855,0.5397669672966003
90,0.8450788855552673,0.43757903575897217,0.8169852495193481,0.5436838865280151
91,0.8438011407852173,0.44402775168418884,0.7837668657302856,0.6682512760162354
92,0.8485525846481323,0.42860841751098633,0.8063303232192993,0.6074812412261963
93,0.8454781174659729,0.43605098128318787,0.7859604954719543,0.6421557068824768
94,0.8506288528442383,0.4259171485900879,0.796615481376648,0.5987382531166077
95,0.8449191451072693,0.43190640211105347,0.8019429445266724,0.63035649061203
96,0.8481932282447815,0.42462921142578125,0.812284529209137,0.5912371277809143
97,0.8480335474014282,0.4257335662841797,0.8053901791572571,0.5904354453086853
98,0.8511479496955872,0.42637893557548523,0.8138514757156372,0.5673744082450867
99,0.8459572792053223,0.4288807511329651,0.8163585066795349,0.5766969323158264
